player_id,0,1,2,3,4,5,6,7,8,9
hernake01,6.6,4.2,4.6,5.5,6.3,5,5.5,3.4,2.2,-0.2
servasc01,0.6,-0.3,0.1,-0.9,0.1,0,0,0,0,0
castica01,-0.7,-0.5,-2,-0.1,0,0,0,0,0,0
wagnema01,0.3,0,-0.1,0,0,0,0,0,0,0
bilarda01,0.1,-0.2,0.3,-0.4,0,0,0,0,0,0
posadjo01,3,4,5.9,3.5,4.4,4,5.4,0.2,1.6,1.3
washiul01,1.1,0.2,0.6,0.2,0,0,0,0,0,0
silveda01,-0.5,-0.2,0,0,0,0,0,0,0,0
liefeje01,-0.4,0,0,0,0,0,0,0,0,0
torreru01,-0.5,0.7,0.4,-0.2,0,0,0,0,0,0
bocachi01,-0.1,0.6,0,0,0,0,0,0,0,0
gonzare01,0.4,0.1,2.7,0.1,0.4,0.1,-0.2,0,0,0
holbera01,-0.1,0,0,0,0,0,0,0,0,0
leetr01,-0.3,1,-0.1,0,0,0,0,0,0,0
harribr01,-1.1,0,0,-0.4,0,0,0,0,0,0
lennopa01,-0.4,0.1,-0.2,0,0,0,0,0,0,0
grievto01,1.3,-1,-0.3,-0.1,0,0,0,0,0,0
blausje01,5.7,2.1,1,1,4.8,-0.6,0.8,0,0,0
burnije01,3.4,1.5,2.7,0,1.1,1.3,0.2,-0.7,0,0
lawleto01,0.1,-1.1,-0.3,0,0,0,0,0,0,0
martiru01,1.7,4.2,5.5,3.3,1.7,1.5,0,0,0,0
booneaa01,4.1,0,1.5,-0.7,0.4,-0.6,-0.3,0,0,0
frandke01,1.6,0.4,-0.5,0,0,0,0,0,0,0
spiezsc01,2.5,1.7,-0.8,-1,1.6,-0.2,0,0,0,0
pariske01,0.3,0,0,0,0,0,0,0,0,0
venabwi01,0.9,0.3,-0.3,0,0,0,0,0,0,0
wronari01,0.4,0,0,0,0,0,0,0,0,0
randajo01,1.2,1.9,3,2.7,2.1,-1,0,0,0,0
cabreev01,-0.9,0,0,0,0,0,0,0,0,0
masonji01,-0.3,-0.2,-0.4,0,0,0,0,0,0,0
ramirmi01,0,0,0,-0.6,0,0,0,0,0,0
shiplcr01,-0.2,-1.1,1,-0.6,0.7,0,0.2,0,0,0
chaveen01,0.6,0.8,0.2,0,1,-0.7,-0.8,0.4,0,0
almonbi01,-0.7,2.2,0.5,0.6,-1.2,1.6,0.3,-0.2,-0.2,0
mitchke01,4,2.7,0.3,2.6,3.7,0,0.9,-0.5,-0.5,0
dejesda01,2.2,1.9,1.2,1.6,1.5,0.7,-0.1,0,0,0
sandbry01,2.4,4.6,6.1,7.1,7,7.8,3.3,0.9,0,3.2
boggswa01,8.3,8.4,3.2,6.4,2.1,4.2,4.5,4.2,3.4,2
werthja01,3.7,4.5,4.5,1.3,0.6,4.7,4.1,-1.6,0.3,-0.7
durritr01,-0.2,0,0,0,0,0,0,0,0,0
diazbo01,2.2,-0.1,0.9,2.3,2.4,0.3,-0.8,0,0,0
brookhu01,4.7,0.2,2.5,-1.2,1.6,0.2,-1.3,-0.4,-0.7,0
kingemi01,-0.3,0,1.5,0,-2,0,0,0,0,0
gomezlu01,-1.1,-0.9,0,0,0,0,0,0,0,0
marshmi02,0.4,2.4,0.6,0.1,-0.1,0,0,0,0,0
thompja01,4.7,1.6,1,0.8,-0.2,0,0,0,0,0
penaca01,7.2,5.1,3.1,2.1,2.5,0.6,-0.5,-0.5,0,0
schuri01,1,-0.3,0,0,0,0,-0.1,0,0,0
dunnad01,1.4,0.7,-0.4,2.4,-2.9,1.4,0,0.2,0,0
hundlni01,0.1,1.8,0.2,0.5,0,0,0,0,0,0
fergujo01,1.1,4.7,2.2,2.5,0.6,0.2,0.2,-0.4,0,0
thornan01,2.7,0,-0.3,2.9,1.7,2.9,0,0.7,-1.1,0
morame01,4.3,2.1,2.1,1.9,-0.1,0,-1.1,0,0,0
weeksri01,1.9,3.5,3,-0.5,-1,0.2,-0.8,-0.1,0.3,0
gardnbr01,4,3.4,3.4,4.9,0,0,0,0,0,0
ingebr01,2.2,1,2.8,2.3,-1.1,0.6,-0.5,0,0,0
puckeki01,2.8,4.3,7.1,1.3,3.6,3.1,0,0,0,0
mordemi01,0.5,-0.6,-0.4,-0.6,-0.6,0,0,0,0,0
younger01,2.5,1.4,3.3,1.2,1.5,-0.3,0.1,-0.2,-0.6,0
lugoju01,1,0.7,0.1,-0.4,-0.8,-0.1,0,0,0,0
andermi01,0.6,-0.3,0.4,0,0,0,0,0,0,0
milleri01,0.4,2,2.7,0.9,0.5,-0.7,1,-0.3,0.3,0
sundbji01,3.6,3.9,3.4,0.5,3.1,1,1.1,0,1,0.6
ryanbr01,0.4,-0.7,-0.2,-0.1,0,0,0,0,0,0
cubbami01,0.1,-0.1,0,0,0,0,0,0,0,0
johnsho01,3.6,6.9,2.3,3.4,-1.4,0.8,-0.7,-1.1,0,0
hoffmgl01,-0.2,-0.1,0,0.1,0,0,0,0,0,0
ortajo01,1.2,0.6,2.6,0.1,-0.1,-0.5,1.7,-0.3,0.2,-0.3
bailema01,0,0,0,0,0,0,0,0,0,0
johnsla03,6.1,1.6,3.7,7.2,1.7,0,0.5,0,0,0
wallide01,0.2,0.2,0.6,1.8,1.7,3.9,1.2,0.4,0.7,-1.2
parrage01,1,-2.7,0.9,0,0,0,0,0,0,0
brumfja01,0,0.2,0,0,0,0,0,0,0,0
cantujo01,-1.6,-0.9,0,0,0,0,0,0,0,0
griffke02,3.3,9.7,9.1,6.6,4.9,5.5,1.9,-0.7,1.2,0.6
castrra01,0.7,0.4,0.8,0.4,-0.1,0.7,0.2,0,0,0
beltrca01,6.8,2.9,8.2,5.4,6.9,3.6,0.7,4.7,3.9,2.3
moranmi01,-0.2,2,3.8,-1.1,-1.2,0,0,0,0,0
cianfar01,-1,0,0,0,0,0,0,0,0,0
bernato01,2.1,3,0.2,0,0,0,-0.3,0,0,0
reynoma01,-0.4,0.7,-0.6,1.6,0.9,0,0,0,0,0
roberry01,1.3,0.1,-0.1,0,0,0,0,0,0,0
hollima01,5.9,3.9,4,2.5,3.3,0.8,0.3,0,0,0
salazlu01,0,-0.7,2.2,1.2,0.4,1.1,-0.5,0,0,0
berrada01,1.8,0.1,0.1,0.5,-0.2,0,0,0,0,0
braunst01,0.5,0.8,0.5,-0.7,0.3,0,0.5,0.4,0.4,0
nievewi01,0.3,0,-0.7,-0.5,-0.3,-0.3,0.7,-0.2,0,0
sweenma01,-0.1,-0.5,-0.2,0.9,1.9,0.1,0.6,-0.9,0,0
singlke01,3.4,5.7,4.7,5.3,4,1.2,0.6,1.9,-1.8,0
wilsobo02,0,-0.2,-0.3,0,0,0,0,0,0,0
vazqura01,0,1.5,-0.4,0,0,0,0,0,0,0
reyesgi01,0.1,0,0.9,0,0,0,0,0,0,0
salasma01,0.4,-0.9,0,0,0,0,0,0,0,0
raineti01,7.6,5.5,6.7,3.5,3.7,2.8,3.1,6.3,3.7,1.8
sosasa01,5.3,5.4,2.5,6.4,4.8,5.7,10.3,5.7,2.7,1.3
molinbe01,0.7,2.4,1.5,1,1.9,-0.5,-0.7,0,0,0
brohaja01,-0.6,-0.2,-0.4,0,0,0,0,0,0,0
cairomi01,-0.1,0,1.3,-0.5,0.8,0.2,0.3,0.3,0.7,1.6
crispco01,1.3,1.4,3.4,2.7,3.2,4.1,1,-0.7,0.4,0
willaje01,-0.1,0.1,-0.2,0,0.1,0,0,0,0,0
grebecr01,-0.1,0,1,0.3,0.9,-0.8,0,0,0,0
taverfr01,1.6,0,0.5,-0.2,-1.6,-0.5,0,0,0,0
ausmubr01,3.4,3.3,0,0.7,0.4,-0.1,0.6,-0.3,-0.3,-0.2
borgmgl01,0.8,-0.1,0.6,0,0,0,0,0,0,0
grubbjo01,3.1,1,0.4,-0.3,0,1.1,1.2,-0.1,2.6,-0.1
polanpl01,1.7,6.1,1.9,6.1,4.4,2.4,3.2,1.9,0.4,0
alomaro01,2.2,2.7,5.3,3.4,3.7,7.4,5.6,7.3,0.6,-0.1
escobal02,2.5,0.6,0.3,0,0,0,0,0,0,0
buhneja01,2.5,2.8,2.4,3.5,3.3,0.4,0.8,1.9,0.1,0
adamsmi02,0.2,0,0,0,0,0,0,0,0,0
uribejo01,-1.1,0.7,1.1,0,0,0,0,0,0,0
menecfr01,0.9,0,0,0,0,0,0,0,0,0
henderi01,9.9,6.3,4.7,6.3,8.7,9.9,4.6,5.6,5,3.5
johnsro07,-0.2,0,0,0,0,0,0,0,0,0
wilsogl01,-1.1,3.4,0.2,0,0,-0.2,0,0,0,0
lefloro01,2.5,0.8,0.5,0,0,0,0,0,0,0
whitero02,2.9,2.4,2.1,1.4,2.9,2,1.7,-1.1,-0.4,0
porteda02,2.5,4.2,7.6,2.4,1.5,2.7,3.9,1.6,2,0.8
gilesma01,0,0,0,0,0,0,0,0,0,0
bakerje03,-0.1,-1.2,0.7,-0.2,-0.1,0,0,0,0,0
mcewijo01,-0.2,-1,-0.1,0,0,0,0,0,0,0
sandere02,2,2.4,4.1,0.1,3.2,3.5,3.1,1.4,2,0.3
santira01,0.9,0.3,2.7,1.7,-0.7,1,0.6,0,0,0
hudlere01,2,-1.1,-0.5,0,0.8,1.5,2.6,0.1,-0.5,0
lakerti01,0.1,0,0,-0.2,0,0.2,0,0,0.1,0
correvi01,0.3,-0.2,0,0,0,0,0,0,0,0
lankfra01,5,5.2,6.2,3.7,1,1.1,-0.4,0,0.4,0
oatesjo01,0.1,0.3,0.2,-0.4,0.2,-0.2,0,0,0,0
gwynnto02,-0.2,0,-1,0,0,0,0,0,0,0
mientdo01,-0.5,1.1,2.2,1.4,1.2,0,0,0,0,0
gibboja01,-1.1,0,0,-0.5,-0.1,0,0,0,0,0
maddoga01,5.1,5,1.9,1.5,1.3,-0.5,1.2,-0.2,-0.1,0
benzito01,0.2,-0.6,0.1,0,0,0,0,0,0,0
roselda01,0,0.5,0,-0.6,0,0,0,0,0,0
palmeor01,-0.5,1,-0.5,0,0.2,-0.5,-0.4,0,0,0
bellja01,3.9,6.2,3.4,1.2,2,5.4,3.9,4.9,0.8,0.4
phillbr01,3,2.8,3.9,4.7,4,1.8,1.7,3.5,0.8,0.8
gatesbr01,0.9,0,0,0,0,0,0,0,0,0
oberrmi01,0,0,0,0,0,0,0,0,0,0
marreel01,0,2.3,-0.8,0.5,0,0,0,0,0,0
hosteda01,0,0,0,0,0,0,0,0,0,0
ishiktr01,0.5,-0.5,0.1,-0.5,0,0,0,0,0,0
blancgr01,1.2,1.1,-1,-0.1,0,0,0,0,0,0
bakerjo01,-1,0,0,0,0,0,0,0,0,0
roberda07,2.1,3,-1,-0.2,0,0,0,0,0,0
cervefr01,1.1,3.2,1.6,0.7,0,0,0,0,0,0
berroan01,-0.1,-0.2,-1,0,0,0,0,0,0,0
thomafr04,5.5,7.3,3.5,2.3,6,0,1.9,4.3,2.8,0.4
voigtja01,-0.7,0,0,0,0,0,0,0,0,0
samplbi01,-0.9,0.3,0.6,0,0,0,0,0,0,0
smithbi05,-0.1,0,0,0,0,0,0,0,0,0
perezed01,0.5,0.6,0,0.4,0.4,-0.3,0.4,-0.3,0,0
webstmi01,1.2,3.4,-1,1.4,-1.1,0.2,-0.3,0,0,0
ortizju01,-0.3,-0.8,1.5,0.2,-0.1,0.1,0.3,0,0,0
wardga01,1.1,2.8,-0.1,-0.7,0,-0.7,0,0,0,0
nixontr01,2.9,5.1,0.9,3.4,1.1,-1.2,0.1,0,0,0
gomesjo01,1,-0.9,0.5,1.9,1.1,-0.9,-0.7,0,0,0
tuckemi01,1.1,0.6,-0.5,0,-0.6,0.2,0,0,0,0
ramirar01,4.4,3.6,3.5,5.2,3,1.7,-0.8,2.7,5.5,0.6
richach01,0,0,0,-0.5,0,0,0,0,0,0
sierrru01,3.2,-1.7,0.2,-0.6,-1.3,-0.1,-0.2,0,-0.5,1
clarkda05,0,1.3,1.2,-0.2,0.3,0.6,-1.1,0,0,0
harlola01,-0.1,0,0,0,0,0,0,0,0,0
snydech02,0.1,0.8,-0.6,0,0,0,0,0,0,0
stockke01,1.2,0.4,0,0,0,0,0,0,0,0
peraljh01,1,2.6,3.7,1.1,3.4,5.7,1.8,-0.5,-0.3,0
oglivbe01,1.8,4.1,3,6.5,0.4,3.4,2.6,0,0.8,0.5
lopezfe01,-0.5,-0.3,3.2,0.6,-0.5,0,0,0,0,0
cruzde01,1.1,0.6,0.1,0,0,0,0,0,0,0
mcdowod01,0,0,0,0.6,0,0,0,0,0,0
lawva01,1,0.5,2.2,-0.4,0,0.1,0,0,0,0
stevele01,0.2,1,0.8,1.3,0.7,-0.6,-0.4,0,0,0
kirbywa01,-0.7,-0.4,0,0,0,0,0,0,0,0
snydeco02,1.2,-0.9,-1.1,0,0,0,0,0,0,0
daultda01,-0.1,3.9,-0.2,6.9,5,2.5,2,-0.1,2.3,0
barmecl01,2.2,1.1,3.2,1.2,1,0.6,0.3,0,0,0
bellde01,2.7,5.4,-1.4,1.7,-1.2,0,0,0,0,0
turneju01,3.9,5,5.7,0,0,0,0,0,0,0
encarju01,0.1,0.2,0.6,1,0.1,0,0,0,0,0
hornsa01,0.6,0,-0.1,0,0,0,0,0,0,0
encared01,1,5,4,3.6,4.7,3.7,2.8,0,0,0
saltaja01,2.9,0,0.5,-0.2,-0.6,0,0,0,0,0
ramosbo01,0.1,0,0,0,0,0,0,0,0,0
liebemi01,2.4,0.1,2.9,2.8,0.6,0,1,-0.3,0,0
justida01,3.8,2.2,3.8,2.1,3.1,5.1,0.5,1.6,0,0
peterri01,0,0,0,0,0,0,0,0,0,0
teagata01,-0.3,-0.2,0,0,0,0,0,0,0,0
readyra01,0.7,0.3,1.3,0.1,0,0.6,-0.3,0,0,0
foleyma01,-0.3,0,0,0,0,0,0,0,0,0
hairsje01,0,0,0.2,0.2,1.3,1,0.4,0.6,0.4,-0.1
rodrise01,0.2,-0.1,1.8,-0.4,0,0,0,0,0,0
erstada01,6.4,0.9,2.8,2.1,0,0.6,0,-0.9,0,0
thompry01,0,-0.2,0.2,-0.3,0.3,0,0,0,0,0
delluda01,-0.1,0,2.5,0.8,-0.3,-0.1,-0.6,0,0,0
osikke01,-0.5,1,-0.4,-0.1,0,0,0,0,0,0
snowjt01,0.7,1.8,0.8,0.9,-0.4,2,3.3,0.5,-0.3,0
puntoni01,0.5,2.4,0.6,1.8,1.5,0.8,2.1,0.4,0,0
jamesch02,-0.1,1.7,1.2,0.3,0,0,0,0,0,0
abreuto01,-0.1,-0.1,0,0,0,0,0,0,0,0
rowanaa01,5.1,0.6,0.9,0.4,0.5,0,0,0,0,0
hanigry01,-0.2,1.3,0.7,-0.9,0,0,0,0,0,0
piefe01,-0.4,0,0,0,0,0,0,0,0,0
livinsc01,-0.9,-0.9,0,0,0,0,0,0,0,0
felizpe01,1.8,2.3,0.6,1.2,-2.4,0,0,0,0,0
brignre01,-0.6,-0.2,-0.1,0,0,0,0,0,0,0
vailmi01,-0.3,0,0.4,-0.3,0,0,0,0,0,0
vanslan01,3.5,4.3,3.6,6,1.1,0.5,0,0,0,0
lovulto01,0.1,0,-0.7,0,-0.1,-0.2,0,0,0,0
cedenan01,-1.8,0,0,0,0,0,0,0,0,0
whitalo01,6.7,4.3,4.5,4.4,3.6,3.5,5.3,3.8,6.7,4.7
sardida01,-0.7,0,0.2,0,0,0,0,0,0,0
pridija01,0.1,-0.2,0,0,0,0,0,0,0,0
mckayda01,1,-0.8,0,0,0,0,0,0,0,0
mosebll01,2,4,1.9,1.4,1,0.5,0,0,0,0
sandede02,1.3,0,0.1,0,0,0,-1,0,0,0
deazaal01,0,0.8,0.9,-0.4,-0.1,0,0,0,0,0
quinlto01,-0.2,0,0,0,0,0,0,0,0,0
howarda02,0.1,-0.1,-0.3,0,0,0,0,0,0,0
hendrge01,5.8,2.6,2.8,3.9,2.7,1.3,3.1,1.1,-2,0.9
gilkebe01,8,2.3,-0.6,0.9,-1.1,-0.3,0,0,0,0
matthga01,2.7,4.3,1,2.5,2.2,0.1,3.2,0.5,0.1,-0.8
kieltbo01,0,0,0,0,0,0,0,0,0,0
samueju01,0.9,0.5,2.6,-0.1,-0.7,1.3,-0.2,0.4,0.3,-0.5
mearepa01,0.2,0.3,-1.7,0,0,0,0,0,0,0
skinnjo01,-0.1,0.5,0.3,0,0,0,0,0,0,0
garciki01,-0.3,0.6,0.2,0,0,0,0,0,0,0
nieveme01,-0.1,0,0,0,0,0,0,0,0,0
philljr01,-0.1,0,0,0,0,0,0,0,0,0
belleal01,6.9,5.6,1.5,7.1,3.4,0.6,0,0,0,0
anderga01,1.9,2.7,5.1,4,2,0,-0.4,1.8,0.9,-1.4
hernami01,0,0,0,0,0,0,0,0,0,0
bochybr01,0.2,0.6,1.3,-0.7,0,0,0,0,0,0
pascuva01,0,0,0,0,0,0,0,0,0,0
stubbfr01,2.8,0.2,0.1,0,0,-0.2,0,0,0,0
gonzaal02,1,0.6,1.1,2.1,0,-0.9,5.1,1.5,0.2,-1
yountro01,7.1,4.9,10.5,7.2,5.9,1.9,2.9,3.3,5.7,5.8
jahajo01,0,4.6,-0.1,-0.7,0,0,0,0,0,0
doylede01,-0.2,0.1,0,0,0,0,0,0,0,0
huffmi01,0.3,-0.3,0,0,0,0,0,0,0,0
knighra01,2.4,1.3,3.1,3.1,-1.1,-0.4,2.3,0.5,-1,0
murphdo01,0.7,-0.3,-0.3,1.1,-0.3,0,0,0,0,0
saundmi01,-0.1,1.3,-0.8,0,0,0,0,0,0,0
bruceja01,-1.1,0.8,0.6,2.9,0,0,0,0,0,0
dwyerji01,-0.2,0.6,-0.1,1.2,1.1,0.2,1.1,0.7,1.5,0.4
matoslu01,-0.2,0,0,0,0,0,0,0,0,0
hawpebr01,-0.4,-0.4,0,-0.3,0,0,0,0,0,0
munozpe01,-0.8,0,0,0,0,0,0,0,0,0
rivaslu01,0,-0.1,-0.6,0,0,0,0,0,0,0
vizquom01,1.4,3.3,3.5,3.3,6,2.8,-0.2,3,2,4
helmswe01,-1.8,0.9,1.7,-0.7,-0.1,-0.2,-0.9,-0.6,0,0
moliniz01,0,0,0,0,0,0,0,0,0,0
santafp01,0.2,0,0,0,0,0,0,0,0,0
tollewa01,-0.2,0.2,-0.3,0,0,0,0,0,0,0
martira03,-0.1,-0.8,-0.5,-1.2,-0.2,-0.6,0,0,0,0
sanchre01,0.3,1.9,3.5,2.3,3.4,1.4,0.1,1.5,-0.4,0
johnswa03,0,0.7,0.4,0.1,0,0,0,0,0,0
willied01,0,0,0.8,-0.3,-1.3,-0.4,-0.4,0,0,0
lewisfr02,-0.3,0,0,0,0,0,0,0,0,0
wisede01,-0.7,0.2,0.1,0.8,0,-0.4,0.7,-0.2,0,0
devermi01,1.9,-1.3,2.2,-0.3,-0.1,0.2,0,0,0,0
aguaylu01,-0.3,0.6,-0.3,-0.2,0,0,0,0,0,0
bellge02,5,0.8,3,1,1.4,-0.2,-2.5,0,0,0
ozunapa01,-0.2,-0.8,-0.6,0,0,0,0,0,0,0
mooread01,0,-0.1,0,0,0,0,0,0,0,0
tartada01,0.9,4.4,4.1,3.5,1,-0.7,0.6,-0.1,0,0
breamsi01,-0.2,2.7,0.2,0.9,1,0.4,0,0,0,0
dejesiv01,1.9,-1.3,1.3,1.1,0.6,-0.1,-0.2,-0.2,-0.2,0
gonzafe01,-0.1,-1.6,0,0,0,0,0,0,0,0
bradlph01,2.9,0.6,0,0,0,0,0,0,0,0
dunstsh01,1.8,0.4,0.1,-0.2,0.6,1.3,1.2,-0.9,0.1,0.3
soriaal01,1.6,6.1,4.3,2,-1.6,0.8,-0.2,1.8,2.5,-1.4
guilloz01,2.1,0.2,1.9,0.8,-0.4,-0.8,-1.1,0.8,-0.5,1.1
olmedra01,0,0,0,-0.1,0,0,0,0,0,0
caminke01,0.4,3.8,3.2,7.6,4,2.7,1.2,1.5,-0.7,0
hudsoor01,2.1,4.1,2.8,0.7,0.2,0,0,0,0,0
bellbu01,4.4,6.9,6.5,6.2,5.7,4.7,6.1,0.9,3.5,1.8
roystje01,1.7,-0.2,-0.7,1.6,0.6,-0.3,2.3,1,0.2,-0.7
jasojo01,1.6,0.9,1,-0.4,0,0,0,0,0,0
gilesbr01,0,0,0,0.9,0,0,0,0,0,0
milnejo01,1.7,0.8,1.4,0.1,0.4,-0.1,0,0,0,0
duncama01,-0.3,1,0.1,0.4,-0.1,2.7,-1.1,0,0,0
knoblch01,6.7,2.8,3.5,0.3,0.9,-0.7,0,0,0,0
coraal01,1.5,1.6,0.4,0.6,0.8,0.6,-0.8,-0.2,0,0
fasansa01,0.1,0,0,0.8,-0.3,-0.1,0,0,0,0
danieka01,-1.1,0,0,0,0,0,0,0,0,0
rossda01,0.6,2,1.2,1.1,0.9,0.7,-0.3,-0.1,1.8,0
hayesch01,0.8,1.9,0.4,0.5,1.3,-0.7,0.3,-0.3,0,0
kusiccr01,0.2,0,0,0,0,0,0,0,0,0
gilbe01,0,0.6,1.4,0.9,-0.7,0,0,0,0,0
oestero01,-0.7,3.7,1.7,-0.1,0.6,0.1,0,0,0,0
thompda01,-0.7,0,0,0,0,0,0,0,0,0
martije01,-1.2,-0.9,1.7,-0.3,-0.7,0,0,0,0,0
clarkbr02,0.5,-0.4,0,0,0,0,0,0,0,0
janispa01,0,0.2,-0.1,-0.7,0,0,0,0,0,0
martino01,0.3,0,0,0,0,0,0,0,0,0
clarkbo04,-0.5,0,0,0,0,0,0,0,0,0
tolmati01,-0.1,0,0,0,0,0,0,0,0,0
hendest01,1,0.6,0.4,-0.7,-0.1,0.1,0,0,0,0
webbbr01,0,0,0,0,0,0,0,0,0,0
davisbu02,0,0,0,0,0.1,-0.1,0,0,0,0
landrke01,3.1,-1.3,2.1,0.8,-0.5,0,0,0,0,0
beckeri01,1.4,0.8,0,0,0,0,0,0,0,0
reedje02,0.3,0.4,-0.3,0.7,-0.9,0.8,1,2.1,1.5,0.2
friaspe01,-0.9,-1.8,-0.2,0,0,0,0,0,0,0
templga01,2.6,1.4,0.7,3.2,-0.8,1,1.8,0.5,-0.2,-1.3
wietema01,0.8,1.7,-0.6,0,0,0,0,0,0,0
bellda01,3.3,3.2,0.2,4.4,0.9,1.4,0,0,0,0
langery01,0.5,0.2,1.2,-0.6,-0.2,0,0,0,0,0
stankan01,-0.6,0,0,0,0,0,0,0,0,0
dobbsgr01,-1.1,-0.3,-2.1,-0.2,-0.6,0,0,0,0,0
barrema02,0.7,0.4,-0.2,-0.1,0,0,0,0,0,0
grievbe01,0.5,-0.5,0,0,0,0,0,0,0,0
guerrwi01,-0.7,0,-0.1,0,0,0,0,0,0,0
nichore01,0.1,0.9,0,0,0,0,0,0,0,0
durhale01,0.5,1.4,0,-0.3,0,0,0,0,0,0
ryalma01,0,-0.1,-0.3,0,0,0,0,0,0,0
lairdge01,1.5,-0.6,-0.2,0.1,0.6,-0.5,-0.1,0,0,0
suttola01,0,0,0,0,0,0,0,0,0,0
melhuad01,-0.1,-0.1,-0.1,0,0,0,0,0,0,0
hammoje01,2.2,2.2,0.7,-0.6,0.2,-0.1,-0.3,0,0,0
manrifr01,1.2,0.6,1.1,-0.2,-0.1,0,0,0,0,0
ankieri01,0,0,1.2,2,0.4,0.5,1.7,-0.7,-0.5,0
mcraebr01,3.7,2.1,2.6,-2.4,0,0,0,0,0,0
johnsma02,-0.1,0,0,0,-0.1,0,0,0,0,0
mauerjo01,5.9,1.5,4.3,5.3,2.1,1.5,2.3,3.4,0,0
leema02,0.5,3.2,1.6,0.8,0,0,0,0,0,0
hubbagl01,2.8,3.3,1.1,3,2,0.3,0,0,0,0
nolanjo01,-0.7,-0.3,0.8,1,0.1,0.9,0.4,-0.4,0,0
banksbr01,0.1,-0.3,0,0,0,0,0,0,0,0
simmsmi01,-0.2,-0.4,1.4,0,0,0,0,0,0,0
vottojo01,6.6,1.9,7.6,4,7.5,0,0,0,0,0
andinro01,2.3,0.2,-0.3,0,0,0.1,0,0,0,0
cordewi01,1.4,0.7,-0.5,-0.8,0.4,0.4,-0.3,-0.8,0,0
daughja01,-0.4,0,0,0,0,0,0,0,0,0
sadledo01,-0.3,0,0,0,0,0,0,0,0,0
cartejo01,1.7,-1.8,4.7,2.5,2,0.6,-0.2,-0.5,-0.8,-1
kinslia01,2.4,5,5.7,6,6.1,2.1,0,0,0,0
lopezjo01,0.8,-0.3,0.2,0,0,0,0,0,0,0
maiermi01,-0.8,0,0,0,0,0,0,0,0,0
mckeewa01,-0.2,0,0,0,0,0,0,0,0,0
whiteje01,0.8,0,-0.2,0.2,0,0,-0.2,0,0,0
martite01,0,0.1,0.1,-0.5,0,0,0,0,0,0
colesda01,-0.3,-1.4,-0.2,0.8,-0.8,-0.3,-0.4,0,0.1,0
dickech01,0,0,0,0,0,0,0,0,0,0
rossco01,2.4,1.8,0.1,2,2.5,-0.9,-0.4,0,0,0
cruzne02,1.4,0.7,2.1,4.6,5.2,4.7,4.1,0,0,0
valenjo03,2,0.1,4.9,3,3.3,4,1.8,-0.2,3.6,-0.1
feldemi01,1.7,1.1,-1,-0.5,0,0,0,0,0,0
tysonmi01,-1.7,-0.1,-0.7,-0.8,0,0,0,0,0,0
hurdlcl01,-0.4,0,-0.3,-0.3,0,0,0,0,0,0
stantle01,-1.6,3,-1.4,0,0,0,0,0,0,0
fermife01,-1,0.4,-1.7,-0.3,0,0,0,0,0,0
lansfca01,4.1,0.6,4.1,5.2,3,4.6,0.9,-0.4,2.6,0
ellsbja01,5.7,3.3,1.9,2.8,1.7,0,0,0,0,0
vitiejo01,0,0,0.9,0,0,0,0,0,0,0
ariasjo01,1,0.7,-0.4,0,0,0,0,0,0,0
levisje01,0.1,-0.4,0,-0.1,0,0,0,0,0,0
johnsru01,0,0,-0.2,0,0,0,0,0,0,0
johnske05,1.7,1.8,1.2,0.5,0.3,0.4,0,0,0,0
wathajo01,2.1,-0.2,-0.9,0.7,0,0,0,0,0,0
drewjd01,8.3,3.2,4,2.1,2.6,4.4,3.1,-0.9,0,0
ramiral03,3.1,1,-2.3,0,0,0,0,0,0,0
reitzke01,1.2,-0.3,-0.7,-0.8,-0.2,0,0,0,0,0
burrepa01,1.1,1.5,2.4,-0.8,1.8,1,0,0,0,0
obriech01,-0.2,1.4,0.8,0.8,0.6,1.7,1.8,0.6,-0.8,-0.2
cartega01,6.5,3.8,8.6,7.1,7.4,6.9,3.5,1,0.1,-0.3
guzmacr01,-1.4,0,1.2,4.6,1.6,-1,0,0,0,0
worthcr01,0,0.5,0.1,0,0,0,0,0,0,0
teufeti01,0.9,0.3,1,0.6,0.5,0,0,0,0,0
dauerri01,2,0.2,0.9,0.3,0,0,0,0,0,0
swishni01,3.7,2,3.8,3.6,-1.2,-1.2,0,0,0,0
kotchca01,-0.8,3.6,-0.9,-0.7,0,0,0,0,0,0
jonesja04,0.7,1.2,0.4,-1.9,0,0,0,0,0,0
damonjo01,2.4,4.8,3.4,4.2,4,3.4,2.7,4.1,4.2,3
garcije01,-0.1,0,0,0,0,0,0,0,0,0
johnsre02,0.7,-0.4,1.2,0.3,-0.1,-0.6,-0.3,0,0,0
wittke01,0,0,-1,0,0,0,0,0,0,0
scottlu01,0.4,0.3,0.3,0,0,0,0,0,0,0
mazzile01,-0.1,0.9,0.4,1.1,1,1,-1.2,0.9,0,0
fieldce01,3.7,2.7,0.6,1.9,0.6,0.9,0.8,-0.9,0,0
chavera01,0.1,0.1,-0.7,-0.5,0,0,0.5,1,0,0
moralke01,2.1,2.6,-1,2.4,0.9,-0.2,0,0,0,0
leede02,2.9,2.7,7.7,0.8,3.5,1.9,5.4,1.5,0.7,0
santibe01,1.2,0.7,1.4,1.6,2.9,0.8,0,0.8,-0.2,0.4
kusnyar01,-0.2,0,0,0,0,0,0,0,0,0
